id,imdb_id,popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
9618,tt0098439,1.362379,55000000,63408614,Tango & Cash,Sylvester Stallone|Kurt Russell|Teri Hatcher|Jack Palance|Brion James,Andrei Konchalovsky|Albert Magnoli,104,Action,239,5.9,1989,96744171.65,111534797
1648,tt0096928,1.280429,10000000,40485039,Bill & Ted's Excellent Adventure,Keanu Reeves|Alex Winter|George Carlin|Dan Shor|Hal Landon Jr.,Stephen Herek,90,Adventure,225,6.6,1989,17589849.39,71212573.86
9494,tt0097778,1.274285,7500000,296000000,Look Who's Talking,John Travolta|Kirstie Alley|Olympia Dukakis|George Segal|Bruce Willis,Amy Heckerling,93,Comedy,278,5.7,1989,13192387.04,520659542
9354,tt0097523,1.218498,32000000,222724172,"Honey, I Shrunk the Kids",Rick Moranis|Marcia Strassman|Matt Frewer|Kristine Sutherland|Amy O'Neill,Joe Johnston,93,Adventure,390,5.9,1989,56287518.05,391768464.1
172,tt0098382,1.190512,30000000,70200000,Star Trek V: The Final Frontier,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,William Shatner,107,Science Fiction,216,5.3,1989,52769548.17,123480742.7
10222,tt0097659,0.94235,1500000,14697005,Kickboxer,Jean-Claude Van Damme|Dennis Alexio|Dennis Chan|Michel Qissi|Haskell V. Anderson III,Mark DiSalle|David Worth|Jean-Claude Van Damme,97,Action,139,6.2,1989,2638477.409,25851810.44
10160,tt0097981,0.918962,8000000,22168359,A Nightmare on Elm Street 5: The Dream Child,Robert Englund|Lisa Wilcox|Erika Anderson|Valorie Armstrong|Michael Ashton,Stephen Hopkins,89,Horror,128,5.6,1989,14071879.51,38993809.6
10134,tt0097138,0.914399,500000,10166459,Cyborg,Jean-Claude Van Damme|Deborah Richter|Vincent Klyn|Alex Daniels|Ralf Moeller,Albert Pyun,86,Action,73,4.8,1989,879492.4695,17882648.26
11974,tt0096734,0.89539,18000000,36602000,The 'Burbs,Tom Hanks|Bruce Dern|Carrie Fisher|Rick Ducommun|Corey Feldman,Joe Dante,101,Comedy,157,6.4,1989,31661728.9,64382366.74
8913,tt0098084,0.836515,11500000,57469467,Pet Sematary,Dale Midkiff|Fred Gwynne|Denise Crosby|Brad Greenquist|Michael Lombard,Mary Lambert,103,Drama,176,6.4,1989,20228326.8,101087926.9
11185,tt0098282,0.737259,18000000,46908987,"See No Evil, Hear No Evil",Richard Pryor|Gene Wilder|Joan Severance|Kevin Spacey|Alan North,Arthur Hiller,103,Crime,92,6.3,1989,31661728.9,82512201.64
2604,tt0096969,0.724013,14000000,161001698,Born on the Fourth of July,Tom Cruise|Raymond J. Barry|Caroline Kava|Holly Marie Combs|Kyra Sedgwick,Oliver Stone,145,Drama,190,6.3,1989,24625789.15,283199561.9
2616,tt0098554,0.720081,15000000,79258538,Uncle Buck,John Candy|Jean Louisa Kelly|Macaulay Culkin|Gaby Hoffmann|Amy Madigan,John Hughes,100,Comedy,179,6.6,1989,26384774.09,139414574.6
9942,tt0097815,0.602613,11000000,49797148,Major League,Tom Berenger|Charlie Sheen|Corbin Bernsen|Margaret Whitton|James Gammon,David S. Ward,107,Comedy,110,6.5,1989,19348834.33,87592433.34
8491,tt0098627,0.573045,6500000,30218387,Weekend at Bernie's,Andrew McCarthy|Jonathan Silverman|Catherine Mary Stewart|Terry Kiser|Don Calfa,Ted Kotcheff,97,Comedy,104,6.2,1989,11433402.1,53153687.62
10345,tt0097637,0.547658,18598420,78247647,K-9,Jim Belushi|Mel Harris|Kevin Tighe|Ed O'Neill|Rando,Rod Daniel,101,Action,120,5.5,1989,32714340.67,137636432.6
10142,tt0097027,0.544382,22500000,18671317,Casualties of War,Michael J. Fox|Sean Penn|Don Harvey|John C. Reilly|John Leguizamo,Brian De Palma,113,Drama,91,6.5,1989,39577161.13,32842565.4
10283,tt0097388,0.498792,5000000,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,Kane Hodder|Jensen Daggett|Scott Reeves|Barbara Bingham|Peter Mark Richman,Rob Hedden,100,Horror,85,4.7,1989,8794924.695,24625789.15
11352,tt0096794,0.494235,31000000,74134790,Always,Richard Dreyfuss|Holly Hunter|John Goodman|Audrey Hepburn|Brad Johnson,Steven Spielberg,122,Fantasy,68,5.8,1989,54528533.11,130401979.1
24739,tt0097889,0.481276,3000000,1145404,Miracle Mile,Anthony Edwards|Mare Winningham|John Agar|Lou Hancock|Mykelti Williamson,Steve De Jarnatt,87,Science Fiction,19,6.9,1989,5276954.817,2014748.385
11497,tt0096787,0.4669,13800000,27100027,All Dogs Go to Heaven,Burt Reynolds|Dom DeLuise|Judith Barsi|Melba Moore|Daryl Gilley,Don Bluth|Gary Goldman|Dan Kuenster,89,Drama,133,6.3,1989,24273992.16,47668539.34
9085,tt0097481,0.452278,30000000,60864870,Harlem Nights,Eddie Murphy|Richard Pryor|Redd Foxx|Danny Aiello|Michael Lerner,Eddie Murphy,116,Action,41,5.9,1989,52769548.17,107060389.6
12150,tt0098273,0.448357,19000000,110879513,Sea of Love,Al Pacino|John Goodman|Michael Rooker|William Hickey|Richard Jenkins,Harold Becker,113,Drama,60,6.7,1989,33420713.84,195035393.4
10493,tt0097162,0.438179,10000000,7825000,Dead Calm,Nicole Kidman|Sam Neill|Billy Zane|George Shevtsov|Rod Mullinar,Phillip Noyce,96,Crime,70,6.3,1989,17589849.39,13764057.15
12521,tt0098320,0.423064,5000000,16554699,Shocker,Michael Murphy|Mitch Pileggi|Sam Scarber|Camille Cooper|Ted Raimi,Wes Craven,109,Thriller,37,5.9,1989,8794924.695,29119466.21
403,tt0097239,0.409695,7500000,145793296,Driving Miss Daisy,Morgan Freeman|Jessica Tandy|Dan Aykroyd|Patti LuPone|Esther Rolle,Bruce Beresford,99,Comedy,181,6.9,1989,13192387.04,256448211.9
11562,tt0097123,0.415913,19000000,18254702,Crimes and Misdemeanors,Woody Allen|Martin Landau|Anjelica Huston|Joanna Gleason|Alan Alda,Woody Allen,104,Comedy,86,6.9,1989,33420713.84,32109745.88
4105,tt0096933,0.382943,30000000,45892212,Black Rain,Michael Douglas|Andy Garc?a|Kate Capshaw|Shigeru K?yama|John Spencer,Ridley Scott,125,Action,114,6,1989,52769548.17,80723709.73
10161,tt0097937,0.337545,645180,14743391,My Left Foot: The Story of Christy Brown,Daniel Day-Lewis|Brenda Fricker|Alison Whelan|Declan Croghan|Eanna MacLiam,Jim Sheridan,103,Drama,94,7.3,1989,1134861.903,25933402.72
925,tt0097216,0.307623,6500000,37295445,Do the Right Thing,Ossie Davis|Danny Aiello|Giancarlo Esposito|Richard Edson|Spike Lee,Spike Lee,120,Crime,134,7.5,1989,11433402.1,65602126.05
11361,tt0097474,0.26954,5000000,11642254,Halloween 5: The Revenge of Michael Myers,Donald Pleasence|Danielle Harris|Ellie Cornell|Beau Starr|Don Shanks,Dominique Othenin-Girard,96,Horror,83,5.2,1989,8794924.695,20478549.44
27418,tt0097967,0.2578,12000000,15942628,Next of Kin,Patrick Swayze|Liam Neeson|Adam Baldwin|Helen Hunt|Bill Paxton,John Irvin,108,Adventure,24,5,1989,21107819.27,28042842.54
10135,tt0098206,0.240681,15000000,30050028,Road House,Patrick Swayze|Kelly Lynch|Sam Elliott|Ben Gazzara|Marshall R. Teague,Rowdy Herrington,114,Action,121,6.3,1989,26384774.09,52857546.67
14628,tt0097366,0.233923,8045760,35150960,Fletch Lives,Chevy Chase|Hal Holbrook|Julianne Phillips|R. Lee Ermey|Richard Libertini,Michael Ritchie,95,Comedy,46,5.9,1989,14152370.66,61830009.23
31608,tt0098471,0.19766,15000000,40590000,Three Fugitives,Nick Nolte|Martin Short|Sarah Rowland Doroff|James Earl Jones|Alan Ruck,Francis Veber,96,Comedy,20,6.5,1989,26384774.09,71397198.68
37606,tt0098575,0.188629,33000000,1132112,Valmont,Colin Firth|Annette Bening|Meg Tilly|Fairuza Balk|Si?n Phillips,Milo? Forman,137,Drama,24,6.6,1989,58046502.99,1991367.957
476,tt0097240,0.181067,2500000,4729352,Drugstore Cowboy,Matt Dillon|Kelly Lynch|James Le Gros|Heather Graham|Grace Zabriskie,Gus Van Sant,100,Crime,50,6.8,1989,4397462.348,8318858.939
183,tt0098663,0.178696,6000000,14278900,The Wizard,Fred Savage|Luke Edwards|Beau Bridges|Christian Slater|Jenny Lewis,Todd Holland,100,Adventure,36,6.5,1989,10553909.63,25116370.05
15138,tt0097758,0.114027,7000000,793775,Little Monsters,Fred Savage|Howie Mandel|Daniel Stern|Margaret Whitton|Rick Ducommun,Richard Greenberg,102,Adventure,26,5.7,1989,12312894.57,1396238.27
10020,tt0101414,3.852269,25000000,377350553,Beauty and the Beast,Paige O'Hara|Robby Benson|Richard White|Jerry Orbach|David Ogden Stiers,Gary Trousdale|Kirk Wise,84,Romance,1703,7.3,1991,40027321.05,604173269.3
280,tt0103064,3.584406,100000000,520000000,Terminator 2: Judgment Day,Arnold Schwarzenegger|Linda Hamilton|Edward Furlong|Robert Patrick|Earl Boen,James Cameron,137,Action,2836,7.5,1991,160109284.2,832568277.8
879,tt0102057,2.326917,70000000,300854823,Hook,Robin Williams|Dustin Hoffman|Julia Roberts|Bob Hoskins|Caroline Goodall,Steven Spielberg,144,Adventure,834,6.5,1991,112076498.9,481696503.6
8367,tt0102798,1.606765,48000000,390493908,Robin Hood: Prince of Thieves,Kevin Costner|Morgan Freeman|Christian Slater|Mary Elizabeth Mastrantonio|Alan Rickman,Kevin Reynolds,143,Adventure,518,6.5,1991,76852456.41,625217000.9
8010,tt0102034,1.301458,30000000,15556340,Highlander II: The Quickening,Christopher Lambert|Sean Connery|Virginia Madsen|Michael Ironside|John C. McGinley,Russell Mulcahy,91,Action,93,4.8,1991,48032785.26,24907144.62
1598,tt0101540,1.287839,35000000,182300000,Cape Fear,Robert De Niro|Nick Nolte|Jessica Lange|Juliette Lewis|Joe Don Baker,Martin Scorsese,128,Crime,289,6.9,1991,56038249.47,291879225.1
174,tt0102975,1.28293,27000000,96900000,Star Trek VI: The Undiscovered Country,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,Nicholas Meyer,113,Science Fiction,237,6.6,1991,43229506.73,155145896.4
37137,tt0102510,1.259634,23000000,86930411,The Naked Gun 2?: The Smell of Fear,Leslie Nielsen|Priscilla Presley|George Kennedy|O.J. Simpson|Robert Goulet,David Zucker,85,Action,257,6.5,1991,36825135.36,139183658.8
1089,tt0102685,1.231168,24000000,83531958,Point Break,Patrick Swayze|Keanu Reeves|Gary Busey|Lori Petty|John C. McGinley,Kathryn Bigelow,120,Action,468,6.7,1991,38426228.21,133742420
2924,tt0101393,1.020069,75000000,152368585,Backdraft,Kurt Russell|William Baldwin|Robert De Niro|Donald Sutherland|Jennifer Jason Leigh,Ron Howard,137,Action,193,6.2,1991,120081963.1,243956250.8
2907,tt0101272,0.983036,30000000,191502426,The Addams Family,Ra?l Juli?|Anjelica Huston|Christopher Lloyd|Christina Ricci|Carel Struycken,Barry Sonnenfeld,99,Comedy,414,6.6,1991,48032785.26,306613163.5
9292,tt0102070,0.977243,65000000,17218080,Hudson Hawk,Bruce Willis|Danny Aiello|Andie MacDowell|James Coburn|Richard E. Grant,Michael Lehmann,100,Action,155,5.6,1991,104071034.7,27567744.64
10249,tt0102803,0.963521,42000000,62000000,The Rocketeer,Billy Campbell|Jennifer Connelly|Alan Arkin|Timothy Dalton|Paul Sorvino,Joe Johnston,108,Action,149,6.3,1991,67245899.36,99267756.2
1541,tt0103074,0.915804,16000000,45361000,Thelma & Louise,Susan Sarandon|Geena Davis|Harvey Keitel|Brad Pitt|Michael Madsen,Ridley Scott,130,Drama,375,7,1991,25617485.47,72627172.4
10537,tt0101761,0.816448,38000000,34416893,The Doors,Val Kilmer|Meg Ryan|Kyle MacLachlan|Frank Whaley|Kevin Dillon,Oliver Stone,140,Drama,129,6.5,1991,60841527.99,55104641.02
1497,tt0103060,0.799449,25000000,78,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Paige Turco|David Warner|Michelan Sisti|Leif Tilden|Kenn Scott,Michael Pressman,88,Science Fiction,161,6,1991,40027321.05,124.8852417
11933,tt0102558,0.764796,40000000,8479793,Nothing but Trouble,Chevy Chase|Dan Aykroyd|John Candy|Demi Moore|Valri Bromfield,Dan Aykroyd,94,Comedy,36,5.3,1991,64043713.68,13576935.87
274,tt0102926,0.695385,19000000,272742922,The Silence of the Lambs,Jodie Foster|Anthony Hopkins|Scott Glenn|Ted Levine|Anthony Heald,Jonathan Demme,118,Crime,2679,7.9,1991,30420764,436686740.1
290,tt0101410,0.693523,9000000,6153939,Barton Fink,John Turturro|John Goodman|Judy Davis|Michael Lerner|Tony Shalhoub,Joel Coen,116,Comedy,201,7,1991,14409835.58,9853027.683
11284,tt0101917,0.689242,11000000,34872033,Freddy's Dead: The Final Nightmare,Robert Englund|Lisa Zane|Shon Greenblatt|Lezlie Deane|Ricky Dean Logan,Rachel Talalay,89,Horror,141,5.4,1991,17612021.26,55833362.42
9319,tt0102266,0.662297,29000000,59509925,The Last Boy Scout,Bruce Willis|Damon Wayans|Chelsea Field|Noble Willingham|Halle Berry,Tony Scott,105,Adventure,274,6.4,1991,46431692.42,95280914.94
820,tt0102138,0.658866,40000000,205405498,JFK,Kevin Costner|Tommy Lee Jones|Gary Oldman|Kevin Bacon|Michael Rooker,Oliver Stone,189,Drama,258,7.2,1991,64043713.68,328873272.5
650,tt0101507,0.649755,6500000,57504069,Boyz n the Hood,Laurence Fishburne|Cuba Gooding Jr.|Ice Cube|Morris Chestnut|Angela Bassett,John Singleton,112,Crime,168,7.3,1991,10407103.47,92069353.26
2453,tt0102005,0.63395,23000000,7434726,Harley Davidson and the Marlboro Man,Mickey Rourke|Don Johnson|Chelsea Field|Daniel Baldwin|Giancarlo Esposito,Simon Wincer,98,Action,44,6.4,1991,36825135.36,11903686.58
9594,tt0101764,0.627123,15000000,30102717,Double Impact,Jean-Claude Van Damme|Geoffrey Lewis|Alonna Shaw|Cory Everson|Philip Chan Yan-Kin,Sheldon Lettich,110,Thriller,113,5.1,1991,24016392.63,48197244.71
10276,tt0103241,0.601417,35000000,63710000,What About Bob?,Bill Murray|Richard Dreyfuss|Julie Hagerty|Charlie Korsmo|Kathryn Erbe,Frank Oz,100,Comedy,128,6.8,1991,56038249.47,102005625
11187,tt0103956,0.583385,13000000,20560255,Child's Play 3,Justin Whalin|Perrey Reeves|Jeremy Sylvers|Travis Fine|Dean Jacobson,Jack Bender,90,Horror,114,5.5,1991,20814206.95,32918877.11
1406,tt0101587,0.533228,26000000,124033791,City Slickers,Billy Crystal|Daniel Stern|Bruno Kirby|Jack Palance|Patricia Wettig,Ron Underwood,112,Action,114,6.1,1991,41628413.89,198589614.9
9595,tt0102059,0.514489,26000000,181096164,Hot Shots!,Charlie Sheen|Cary Elwes|Valeria Golino|Lloyd Bridges|Kevin Dunn,Jim Abrahams,84,Action,313,6.2,1991,41628413.89,289951771.9
13888,tt0102782,0.483931,11000000,2807854,Return to the Blue Lagoon,Milla Jovovich|Brian Krause|Lisa Pelikan|Courtney Barilla|Garette Ratliff Henson,William A. Graham,98,Drama,78,5,1991,17612021.26,4495634.941
1633,tt0101921,0.474911,11000000,119418501,Fried Green Tomatoes,Kathy Bates|Mary-Louise Parker|Jessica Tandy|Cicely Tyson|Mary Stuart Masterson,Jon Avnet,130,Drama,134,7.3,1991,17612021.26,191200107.1
13154,tt0102915,0.449397,8000000,2275557,Showdown in Little Tokyo,Dolph Lundgren|Brandon Lee|Cary-Hiroyuki Tagawa|Tia Carrere|Philip Tan,Mark L. Lester,79,Action,39,5.4,1991,12808742.74,3643378.024
7442,tt0102945,0.446515,19000000,174999005,Sleeping with the Enemy,Julia Roberts|Patrick Bergin|Kevin Anderson|Elizabeth Lawrence|Kyle Secor,Joseph Ruben,99,Crime,114,6.1,1991,30420764,280189654.3
20421,tt0102802,0.44464,18000000,11657385,Rock-A-Doodle,Glen Campbell|Eddie Deezen|Toby Scott Ganger|Christopher Plummer,Don Bluth|Gary Goldman,77,Comedy,21,5.3,1991,28819671.15,18664555.68
177,tt0101889,0.386486,24000000,41895491,The Fisher King,Jeff Bridges|Robin Williams|Mercedes Ruehl|Amanda Plummer|Michael Jeter,Terry Gilliam,137,Drama,158,6.8,1991,38426228.21,67078570.75
15413,tt0101757,0.376137,10000000,25196249,Don't Tell Mom the Babysitter's Dead,Christina Applegate|Joanna Cassidy|Josh Charles|Keith Coogan|John Getz,Stephen Herek,105,Comedy,48,5.9,1991,16010928.42,40341533.92
19200,tt0105378,0.26744,14000000,2735731,Shadows and Fog,Woody Allen|Kathy Bates|John Cusack|Mia Farrow|Jodie Foster,Woody Allen,85,Thriller,26,6,1991,22415299.79,4380159.322
10337,tt0101516,0.369101,30000000,49114016,Bugsy,Warren Beatty|Annette Bening|Harvey Keitel|Ben Kingsley|Elliott Gould,Barry Levinson,134,Drama,41,5.7,1991,48032785.26,78636099.46
1496,tt0101615,0.363923,6000000,1193062,Cool as Ice,Vanilla Ice|Kristin Minter|Naomi Campbell|Deezer D|Kevin Hicks,David Kellogg,91,Drama,14,3.9,1991,9606557.052,1910203.028
14362,tt0102614,0.304932,14000000,39673161,Out for Justice,Steven Seagal|William Forsythe|Jerry Orbach|Jo Champa|Shareen Mitchell,John Flynn,91,Action,44,5.6,1991,22415299.79,63520414.09
10333,tt0102713,0.350342,30000000,74787599,The Prince of Tides,Nick Nolte|Barbra Streisand|Blythe Danner|Kate Nelligan|Jeroen Krabb?,Barbra Streisand,132,Drama,18,5.9,1991,48032785.26,119741889.4
1713,tt0102175,0.329328,14000000,32482682,Jungle Fever,Spike Lee|Annabella Sciorra|Ruby Dee|John Turturro|Frank Vincent,Spike Lee,132,Drama,34,5.5,1991,22415299.79,52007789.64
10952,tt0102526,0.261842,8500000,47624253,New Jack City,Wesley Snipes|Ice-T|Allen Payne|Chris Rock|Mario Van Peebles,Mario Van Peebles,97,Thriller,58,6,1991,13609289.16,76250850.58
41780,tt0102749,0.275786,8000000,10400000,A Rage in Harlem,Forest Whitaker|Gregory Hines|Robin Givens|Danny Glover|T. K. Carter,Bill Duke,115,Crime,10,6,1991,12808742.74,16651365.56
11890,tt0102603,0.263047,35000000,23562716,Oscar,Sylvester Stallone|Ornella Muti|Don Ameche|Peter Riegert|Tim Curry,John Landis,109,Action,77,6.3,1991,56038249.47,37726095.92
21219,tt0102460,0.211558,23000000,20246790,Mobsters,Christian Slater|Costas Mandylor|Richard Grieco|Patrick Dempsey|Lara Flynn Boyle,Michael Karbelnikoff,104,Drama,15,6,1991,36825135.36,32416990.54
2071,tt0102900,0.192123,22000000,11511031,Shattered,Tom Berenger|Bob Hoskins|Greta Scacchi|Joanne Whalley|Corbin Bernsen,Wolfgang Petersen,98,Mystery,11,6.5,1991,35224042.52,18430229.34
12227,tt0103247,0.191606,14000000,34793160,White Fang,Klaus Maria Brandauer|Ethan Hawke|Seymour Cassel|Susan Hogan|James Remar,Randal Kleiser,107,Action,59,6.5,1991,22415299.79,55707079.42
25330,tt0101786,0.172296,17000000,4603929,Dutch,Ed O'Neill|Ethan Embry|JoBeth Williams|Christopher McDonald|Ari Meyers,Peter Faiman,107,Comedy,25,6.6,1991,27218578.31,7371317.767
34376,tt0102395,0.1523,13000000,3752426,Mannequin Two: On the Move,Kristy Swanson|William Ragsdale|Meshach Taylor|Terry Kiser|Stuart Pankin,Stewart Raffill,95,Fantasy,11,4.8,1991,20814206.95,6007982.408
562,tt0095016,3.777441,28000000,140767956,Die Hard,Bruce Willis|Alan Rickman|Alexander Godunov|Bonnie Bedelia|Reginald VelJohnson,John McTiernan,131,Action,2800,7.2,1988,51628948.65,259560770.4
2280,tt0094737,2.150682,18000000,151668774,Big,Tom Hanks|Elizabeth Perkins|Robert Loggia|John Heard|Jared Rushton,Penny Marshall,104,Fantasy,564,6.7,1988,33190038.42,279660690.9
37136,tt0095705,1.905883,12000000,78756177,The Naked Gun: From the Files of Police Squad!,Leslie Nielsen|Priscilla Presley|Ricardo Montalban|George Kennedy|O.J. Simpson,David Zucker,85,Action,543,6.8,1988,22126692.28,145217807.8
13704,tt0095519,1.651962,8000000,22433275,License to Drive,Corey Haim|Corey Feldman|Carol Kane|Heather Graham|Richard Masur,Greg Beeman,90,Comedy,52,6.2,1988,14751128.18,41364514.39
4011,tt0094721,1.628865,15000000,73326666,Beetlejuice,Geena Davis|Alec Baldwin|Winona Ryder|Michael Keaton|Catherine O'Hara,Tim Burton,92,Fantasy,739,7,1988,27658365.35,135206381.2
380,tt0095953,1.459821,25000000,354825435,Rain Man,Dustin Hoffman|Tom Cruise|Valeria Golino|Gerald R. Molen|Jack Murdock,Barry Levinson,133,Drama,934,7.4,1988,46097275.58,654259434.4
11690,tt0092675,1.392581,1500000,11806119,Bloodsport,Jean-Claude Van Damme|Donald Gibb|Ken Siu|Bolo Yeung|Leah Ayres,Newt Arnold,92,Action,180,6.4,1988,2765836.535,21769196.84
9602,tt0094898,1.279955,39000000,288752301,Coming to America,Eddie Murphy|Arsenio Hall|James Earl Jones|John Amos|Shari Headley,John Landis,116,Comedy,500,6.4,1988,71911749.9,532427775.7
1370,tt0095956,1.183033,63000000,189015611,Rambo III,Sylvester Stallone|Richard Crenna|Kurtwood Smith|Spiros Foc?s|Sasson Gabai,Peter MacDonald,102,Action,385,5.7,1988,116165134.5,348524188.3
9493,tt0096320,1.144528,15000000,216614388,Twins,Arnold Schwarzenegger|Danny DeVito|Kelly Preston|Chloe Webb|David Caruso,Ivan Reitman,107,Comedy,287,5.5,1988,27658365.35,399413325.5
856,tt0096438,1.115598,70000000,329803958,Who Framed Roger Rabbit,Bob Hoskins|Christopher Lloyd|Joanna Cassidy|Charles Fleischer|Kathleen Turner,Robert Zemeckis,104,Fantasy,723,6.9,1988,129072371.6,608122557.5
12144,tt0095489,1.101103,12300000,84460846,The Land Before Time,Gabriel Damon|Candace Hutson|Judith Barsi|Will Ryan|Pat Hingle,Don Bluth,69,Animation,340,6.9,1988,22679859.58,155736595.7
7520,tt0094889,1.079886,20000000,171504781,Cocktail,Tom Cruise|Bryan Brown|Elisabeth Shue|Lisa Banes|Kelly Lynch,Roger Donaldson,104,Drama,175,5.5,1988,36877820.46,316236126.1
10585,tt0094862,0.891508,9000000,44196684,Child's Play,Catherine Hicks|Chris Sarandon|Alex Vincent|Brad Dourif|Dinah Manoff,Tom Holland,87,Horror,254,6.2,1988,16595019.21,81493868.88
847,tt0096446,0.869474,35000000,57269863,Willow,Warwick Davis|Val Kilmer|Joanne Whalley|Jean Marsh|Patricia Hayes,Ron Howard,126,Adventure,250,6.7,1988,64536185.81,105599386.3
10131,tt0095742,0.78304,7000000,72500000,A Nightmare on Elm Street 4: The Dream Master,Robert Englund|Tuesday Knight|Ken Sagoes|Rodney Eastman|Lisa Wilcox,Renny Harlin,99,Horror,135,5.9,1988,12907237.16,133682099.2
287,tt0094812,0.75639,7000000,50888000,Bull Durham,Kevin Costner|Susan Sarandon|Tim Robbins|Trey Wilson|Robert Wuhl,Ron Shelton,108,Comedy,81,6.3,1988,12907237.16,93831926.38
9604,tt0095963,0.753578,29000000,34994648,Red Heat,Arnold Schwarzenegger|Jim Belushi|Ed O'Ross|Peter Boyle|Laurence Fishburne,Walter Hill,104,Comedy,172,5.6,1988,53472839.67,64526317.3
